"Time (UTC)","BZN|DE-LU > BZN|DK2 [MW]","BZN|DK2 > BZN|DE-LU [MW]"
"30.03.2023 01:00 - 30.03.2023 01:15","0","505"
"30.03.2023 01:15 - 30.03.2023 01:30","0","499"
"30.03.2023 01:30 - 30.03.2023 01:45","0","499"
"30.03.2023 01:45 - 30.03.2023 02:00","0","473"
"30.03.2023 02:00 - 30.03.2023 02:15","0","251"
"30.03.2023 02:15 - 30.03.2023 02:30","0","233"
"30.03.2023 02:30 - 30.03.2023 02:45","0","233"
"30.03.2023 02:45 - 30.03.2023 03:00","0","243"
"30.03.2023 03:00 - 30.03.2023 03:15","0","334"
"30.03.2023 03:15 - 30.03.2023 03:30","0","345"
"30.03.2023 03:30 - 30.03.2023 03:45","0","344"
"30.03.2023 03:45 - 30.03.2023 04:00","0","331"
"30.03.2023 04:00 - 30.03.2023 04:15","0","214"
"30.03.2023 04:15 - 30.03.2023 04:30","0","206"
"30.03.2023 04:30 - 30.03.2023 04:45","0","206"
"30.03.2023 04:45 - 30.03.2023 05:00","0","227"
"30.03.2023 05:00 - 30.03.2023 05:15","0","400"
"30.03.2023 05:15 - 30.03.2023 05:30","0","415"
"30.03.2023 05:30 - 30.03.2023 05:45","0","415"
"30.03.2023 05:45 - 30.03.2023 06:00","0","403"
"30.03.2023 06:00 - 30.03.2023 06:15","0","317"
"30.03.2023 06:15 - 30.03.2023 06:30","0","310"
"30.03.2023 06:30 - 30.03.2023 06:45","0","309"
"30.03.2023 06:45 - 30.03.2023 07:00","0","321"
"30.03.2023 07:00 - 30.03.2023 07:15","0","407"
"30.03.2023 07:15 - 30.03.2023 07:30","0","412"
"30.03.2023 07:30 - 30.03.2023 07:45","0","399"
"30.03.2023 07:45 - 30.03.2023 08:00","0","319"
"30.03.2023 08:00 - 30.03.2023 08:15","39","0"
"30.03.2023 08:15 - 30.03.2023 08:30","113","0"
"30.03.2023 08:30 - 30.03.2023 08:45","113","0"
"30.03.2023 08:45 - 30.03.2023 09:00","142","0"
"30.03.2023 09:00 - 30.03.2023 09:15","376","0"
"30.03.2023 09:15 - 30.03.2023 09:30","396","0"
"30.03.2023 09:30 - 30.03.2023 09:45","395","0"
"30.03.2023 09:45 - 30.03.2023 10:00","394","0"
"30.03.2023 10:00 - 30.03.2023 10:15","395","0"
"30.03.2023 10:15 - 30.03.2023 10:30","394","0"
"30.03.2023 10:30 - 30.03.2023 10:45","394","0"
"30.03.2023 10:45 - 30.03.2023 11:00","395","0"
"30.03.2023 11:00 - 30.03.2023 11:15","584","0"
"30.03.2023 11:15 - 30.03.2023 11:30","694","0"
"30.03.2023 11:30 - 30.03.2023 11:45","693","0"
"30.03.2023 11:45 - 30.03.2023 12:00","694","0"
"30.03.2023 12:00 - 30.03.2023 12:15","699","0"
"30.03.2023 12:15 - 30.03.2023 12:30","698","0"
"30.03.2023 12:30 - 30.03.2023 12:45","677","0"
"30.03.2023 12:45 - 30.03.2023 13:00","698","0"
"30.03.2023 13:00 - 30.03.2023 13:15","697","0"
"30.03.2023 13:15 - 30.03.2023 13:30","696","0"
"30.03.2023 13:30 - 30.03.2023 13:45","696","0"
"30.03.2023 13:45 - 30.03.2023 14:00","697","0"
"30.03.2023 14:00 - 30.03.2023 14:15","700","0"
"30.03.2023 14:15 - 30.03.2023 14:30","700","0"
"30.03.2023 14:30 - 30.03.2023 14:45","699","0"
"30.03.2023 14:45 - 30.03.2023 15:00","607","0"
"30.03.2023 15:00 - 30.03.2023 15:15","272","0"
"30.03.2023 15:15 - 30.03.2023 15:30","197","0"
"30.03.2023 15:30 - 30.03.2023 15:45","196","0"
"30.03.2023 15:45 - 30.03.2023 16:00","95","0"
"30.03.2023 16:00 - 30.03.2023 16:15","0","276"
"30.03.2023 16:15 - 30.03.2023 16:30","0","360"
"30.03.2023 16:30 - 30.03.2023 16:45","0","359"
"30.03.2023 16:45 - 30.03.2023 17:00","0","352"
"30.03.2023 17:00 - 30.03.2023 17:15","0","296"
"30.03.2023 17:15 - 30.03.2023 17:30","0","291"
"30.03.2023 17:30 - 30.03.2023 17:45","0","291"
"30.03.2023 17:45 - 30.03.2023 18:00","0","346"
"30.03.2023 18:00 - 30.03.2023 18:15","0","549"
"30.03.2023 18:15 - 30.03.2023 18:30","0","593"
"30.03.2023 18:30 - 30.03.2023 18:45","0","592"
"30.03.2023 18:45 - 30.03.2023 19:00","0","581"
"30.03.2023 19:00 - 30.03.2023 19:15","0","474"
"30.03.2023 19:15 - 30.03.2023 19:30","0","466"
"30.03.2023 19:30 - 30.03.2023 19:45","0","465"
"30.03.2023 19:45 - 30.03.2023 20:00","0","481"
"30.03.2023 20:00 - 30.03.2023 20:15","0","615"
"30.03.2023 20:15 - 30.03.2023 20:30","0","626"
"30.03.2023 20:30 - 30.03.2023 20:45","0","625"
"30.03.2023 20:45 - 30.03.2023 21:00","0","627"
"30.03.2023 21:00 - 30.03.2023 21:15","0","639"
"30.03.2023 21:15 - 30.03.2023 21:30","0","638"
"30.03.2023 21:30 - 30.03.2023 21:45","0","640"
"30.03.2023 21:45 - 30.03.2023 22:00","0","642"
"30.03.2023 22:00 - 30.03.2023 22:15","0","659"
"30.03.2023 22:15 - 30.03.2023 22:30","0","663"
"30.03.2023 22:30 - 30.03.2023 22:45","0","663"
"30.03.2023 22:45 - 30.03.2023 23:00","0","664"
"30.03.2023 23:00 - 30.03.2023 23:15","0","670"
"30.03.2023 23:15 - 30.03.2023 23:30","0","670"
"30.03.2023 23:30 - 30.03.2023 23:45","0","670"
"30.03.2023 23:45 - 31.03.2023 00:00","0","661"
"31.03.2023 00:00 - 31.03.2023 00:15","0","610"
"31.03.2023 00:15 - 31.03.2023 00:30","0","605"
"31.03.2023 00:30 - 31.03.2023 00:45","0","604"
"31.03.2023 00:45 - 31.03.2023 01:00","0","606"
"31.03.2023 01:00 - 31.03.2023 01:15","0","614"
"31.03.2023 01:15 - 31.03.2023 01:30","0","616"
"31.03.2023 01:30 - 31.03.2023 01:45","0","616"
"31.03.2023 01:45 - 31.03.2023 02:00","0","618"
"31.03.2023 02:00 - 31.03.2023 02:15","0","648"
"31.03.2023 02:15 - 31.03.2023 02:30","0","648"
"31.03.2023 02:30 - 31.03.2023 02:45","0","649"
"31.03.2023 02:45 - 31.03.2023 03:00","0","648"
"31.03.2023 03:00 - 31.03.2023 03:15","0","651"
"31.03.2023 03:15 - 31.03.2023 03:30","0","653"
"31.03.2023 03:30 - 31.03.2023 03:45","0","652"
"31.03.2023 03:45 - 31.03.2023 04:00","0","592"
"31.03.2023 04:00 - 31.03.2023 04:15","0","364"
"31.03.2023 04:15 - 31.03.2023 04:30","0","312"
"31.03.2023 04:30 - 31.03.2023 04:45","0","312"
"31.03.2023 04:45 - 31.03.2023 05:00","0","247"
"31.03.2023 05:00 - 31.03.2023 05:15","0","5"
"31.03.2023 05:15 - 31.03.2023 05:30","50","0"
"31.03.2023 05:30 - 31.03.2023 05:45","50","0"
"31.03.2023 05:45 - 31.03.2023 06:00","59","0"
"31.03.2023 06:00 - 31.03.2023 06:15","133","0"
"31.03.2023 06:15 - 31.03.2023 06:30","140","0"
"31.03.2023 06:30 - 31.03.2023 06:45","140","0"
"31.03.2023 06:45 - 31.03.2023 07:00","131","0"
"31.03.2023 07:00 - 31.03.2023 07:15","55","0"
"31.03.2023 07:15 - 31.03.2023 07:30","48","0"
"31.03.2023 07:30 - 31.03.2023 07:45","49","0"
"31.03.2023 07:45 - 31.03.2023 08:00","44","0"
"31.03.2023 08:00 - 31.03.2023 08:15","4","0"
"31.03.2023 08:15 - 31.03.2023 08:30","0","0"
"31.03.2023 08:30 - 31.03.2023 08:45","0","0"
"31.03.2023 08:45 - 31.03.2023 09:00","6","0"
"31.03.2023 09:00 - 31.03.2023 09:15","50","0"
"31.03.2023 09:15 - 31.03.2023 09:30","53","0"
"31.03.2023 09:30 - 31.03.2023 09:45","53","0"
"31.03.2023 09:45 - 31.03.2023 10:00","0","25"
"31.03.2023 10:00 - 31.03.2023 10:15","0","316"
"31.03.2023 10:15 - 31.03.2023 10:30","0","382"
"31.03.2023 10:30 - 31.03.2023 10:45","0","382"
"31.03.2023 10:45 - 31.03.2023 11:00","0","395"
"31.03.2023 11:00 - 31.03.2023 11:15","0","500"
"31.03.2023 11:15 - 31.03.2023 11:30","0","509"
"31.03.2023 11:30 - 31.03.2023 11:45","0","509"
"31.03.2023 11:45 - 31.03.2023 12:00","0","504"
"31.03.2023 12:00 - 31.03.2023 12:15","0","459"
"31.03.2023 12:15 - 31.03.2023 12:30","0","455"
"31.03.2023 12:30 - 31.03.2023 12:45","0","455"
"31.03.2023 12:45 - 31.03.2023 13:00","0","450"
"31.03.2023 13:00 - 31.03.2023 13:15","0","406"
"31.03.2023 13:15 - 31.03.2023 13:30","0","403"
"31.03.2023 13:30 - 31.03.2023 13:45","0","403"
"31.03.2023 13:45 - 31.03.2023 14:00","0","395"
"31.03.2023 14:00 - 31.03.2023 14:15","0","327"
"31.03.2023 14:15 - 31.03.2023 14:30","0","321"
"31.03.2023 14:30 - 31.03.2023 14:45","0","321"
"31.03.2023 14:45 - 31.03.2023 15:00","0","394"
"31.03.2023 15:00 - 31.03.2023 15:15","0","661"
"31.03.2023 15:15 - 31.03.2023 15:30","0","724"
"31.03.2023 15:30 - 31.03.2023 15:45","0","724"
"31.03.2023 15:45 - 31.03.2023 16:00","0","729"
"31.03.2023 16:00 - 31.03.2023 16:15","0","778"
"31.03.2023 16:15 - 31.03.2023 16:30","0","783"
"31.03.2023 16:30 - 31.03.2023 16:45","0","783"
"31.03.2023 16:45 - 31.03.2023 17:00","0","760"
"31.03.2023 17:00 - 31.03.2023 17:15","0","718"
"31.03.2023 17:15 - 31.03.2023 17:30","0","699"
"31.03.2023 17:30 - 31.03.2023 17:45","0","686"
"31.03.2023 17:45 - 31.03.2023 18:00","0","678"
"31.03.2023 18:00 - 31.03.2023 18:15","0","663"
"31.03.2023 18:15 - 31.03.2023 18:30","0","660"
"31.03.2023 18:30 - 31.03.2023 18:45","0","658"
"31.03.2023 18:45 - 31.03.2023 19:00","0","659"
"31.03.2023 19:00 - 31.03.2023 19:15","0","659"
"31.03.2023 19:15 - 31.03.2023 19:30","0","657"
"31.03.2023 19:30 - 31.03.2023 19:45","0","655"
"31.03.2023 19:45 - 31.03.2023 20:00","0","654"
"31.03.2023 20:00 - 31.03.2023 20:15","0","654"
"31.03.2023 20:15 - 31.03.2023 20:30","0","655"
"31.03.2023 20:30 - 31.03.2023 20:45","0","655"
"31.03.2023 20:45 - 31.03.2023 21:00","0","655"
"31.03.2023 21:00 - 31.03.2023 21:15","0","655"
"31.03.2023 21:15 - 31.03.2023 21:30","0","655"
"31.03.2023 21:30 - 31.03.2023 21:45","0","655"
"31.03.2023 21:45 - 31.03.2023 22:00","0","654"
"31.03.2023 22:00 - 31.03.2023 22:15","0","644"
"31.03.2023 22:15 - 31.03.2023 22:30","0","645"
"31.03.2023 22:30 - 31.03.2023 22:45","0","644"
"31.03.2023 22:45 - 31.03.2023 23:00","0","644"
"31.03.2023 23:00 - 31.03.2023 23:15","0","647"
"31.03.2023 23:15 - 31.03.2023 23:30","0","647"
"31.03.2023 23:30 - 31.03.2023 23:45","0","647"
"31.03.2023 23:45 - 01.04.2023 00:00","0","647"
"01.04.2023 00:00 - 01.04.2023 00:15","0","646"
"01.04.2023 00:15 - 01.04.2023 00:30","0","645"
"01.04.2023 00:30 - 01.04.2023 00:45","0","644"
"01.04.2023 00:45 - 01.04.2023 01:00","0","645"
"01.04.2023 01:00 - 01.04.2023 01:15","0","644"
"01.04.2023 01:15 - 01.04.2023 01:30","0","644"
"01.04.2023 01:30 - 01.04.2023 01:45","0","644"
"01.04.2023 01:45 - 01.04.2023 02:00","0","645"
"01.04.2023 02:00 - 01.04.2023 02:15","0","645"
"01.04.2023 02:15 - 01.04.2023 02:30","0","644"
"01.04.2023 02:30 - 01.04.2023 02:45","0","644"
"01.04.2023 02:45 - 01.04.2023 03:00","0","645"
"01.04.2023 03:00 - 01.04.2023 03:15","0","644"
"01.04.2023 03:15 - 01.04.2023 03:30","0","645"
"01.04.2023 03:30 - 01.04.2023 03:45","0","646"
"01.04.2023 03:45 - 01.04.2023 04:00","0","646"
"01.04.2023 04:00 - 01.04.2023 04:15","0","645"
"01.04.2023 04:15 - 01.04.2023 04:30","0","645"
"01.04.2023 04:30 - 01.04.2023 04:45","0","645"
"01.04.2023 04:45 - 01.04.2023 05:00","0","644"
"01.04.2023 05:00 - 01.04.2023 05:15","0","645"
"01.04.2023 05:15 - 01.04.2023 05:30","0","644"
"01.04.2023 05:30 - 01.04.2023 05:45","0","645"
"01.04.2023 05:45 - 01.04.2023 06:00","0","644"
"01.04.2023 06:00 - 01.04.2023 06:15","0","645"
"01.04.2023 06:15 - 01.04.2023 06:30","0","645"
"01.04.2023 06:30 - 01.04.2023 06:45","0","645"
"01.04.2023 06:45 - 01.04.2023 07:00","0","645"
"01.04.2023 07:00 - 01.04.2023 07:15","0","645"
"01.04.2023 07:15 - 01.04.2023 07:30","0","644"
"01.04.2023 07:30 - 01.04.2023 07:45","0","645"
"01.04.2023 07:45 - 01.04.2023 08:00","0","561"
"01.04.2023 08:00 - 01.04.2023 08:15","0","258"
"01.04.2023 08:15 - 01.04.2023 08:30","0","190"
"01.04.2023 08:30 - 01.04.2023 08:45","0","190"
"01.04.2023 08:45 - 01.04.2023 09:00","0","179"
"01.04.2023 09:00 - 01.04.2023 09:15","0","89"
"01.04.2023 09:15 - 01.04.2023 09:30","0","81"
"01.04.2023 09:30 - 01.04.2023 09:45","0","81"
"01.04.2023 09:45 - 01.04.2023 10:00","0","92"
"01.04.2023 10:00 - 01.04.2023 10:15","0","183"
"01.04.2023 10:15 - 01.04.2023 10:30","0","191"
"01.04.2023 10:30 - 01.04.2023 10:45","0","191"
"01.04.2023 10:45 - 01.04.2023 11:00","0","167"
"01.04.2023 11:00 - 01.04.2023 11:15","42","0"
"01.04.2023 11:15 - 01.04.2023 11:30","59","0"
"01.04.2023 11:30 - 01.04.2023 11:45","59","0"
"01.04.2023 11:45 - 01.04.2023 12:00","0","27"
"01.04.2023 12:00 - 01.04.2023 12:15","0","348"
"01.04.2023 12:15 - 01.04.2023 12:30","0","420"
"01.04.2023 12:30 - 01.04.2023 12:45","0","420"
"01.04.2023 12:45 - 01.04.2023 13:00","0","417"
"01.04.2023 13:00 - 01.04.2023 13:15","0","397"
"01.04.2023 13:15 - 01.04.2023 13:30","0","395"
"01.04.2023 13:30 - 01.04.2023 13:45","0","395"
"01.04.2023 13:45 - 01.04.2023 14:00","0","401"
"01.04.2023 14:00 - 01.04.2023 14:15","0","450"
"01.04.2023 14:15 - 01.04.2023 14:30","0","454"
"01.04.2023 14:30 - 01.04.2023 14:45","0","454"
"01.04.2023 14:45 - 01.04.2023 15:00","0","472"
"01.04.2023 15:00 - 01.04.2023 15:15","0","630"
"01.04.2023 15:15 - 01.04.2023 15:30","0","644"
"01.04.2023 15:30 - 01.04.2023 15:45","0","644"
"01.04.2023 15:45 - 01.04.2023 16:00","0","639"
"01.04.2023 16:00 - 01.04.2023 16:15","0","589"
"01.04.2023 16:15 - 01.04.2023 16:30","0","585"
"01.04.2023 16:30 - 01.04.2023 16:45","0","586"
"01.04.2023 16:45 - 01.04.2023 17:00","0","592"
"01.04.2023 17:00 - 01.04.2023 17:15","0","640"
"01.04.2023 17:15 - 01.04.2023 17:30","0","644"
"01.04.2023 17:30 - 01.04.2023 17:45","0","644"
"01.04.2023 17:45 - 01.04.2023 18:00","0","643"
"01.04.2023 18:00 - 01.04.2023 18:15","0","625"
"01.04.2023 18:15 - 01.04.2023 18:30","0","624"
"01.04.2023 18:30 - 01.04.2023 18:45","0","624"
"01.04.2023 18:45 - 01.04.2023 19:00","0","613"
"01.04.2023 19:00 - 01.04.2023 19:15","0","508"
"01.04.2023 19:15 - 01.04.2023 19:30","0","501"
"01.04.2023 19:30 - 01.04.2023 19:45","0","500"
"01.04.2023 19:45 - 01.04.2023 20:00","0","513"
"01.04.2023 20:00 - 01.04.2023 20:15","0","628"
"01.04.2023 20:15 - 01.04.2023 20:30","0","637"
"01.04.2023 20:30 - 01.04.2023 20:45","0","636"
"01.04.2023 20:45 - 01.04.2023 21:00","0","640"
"01.04.2023 21:00 - 01.04.2023 21:15","0","665"
"01.04.2023 21:15 - 01.04.2023 21:30","0","667"
"01.04.2023 21:30 - 01.04.2023 21:45","0","668"
"01.04.2023 21:45 - 01.04.2023 22:00","0","668"
"01.04.2023 22:00 - 01.04.2023 22:15","0","672"
"01.04.2023 22:15 - 01.04.2023 22:30","0","673"
"01.04.2023 22:30 - 01.04.2023 22:45","0","673"
"01.04.2023 22:45 - 01.04.2023 23:00","0","673"
"01.04.2023 23:00 - 01.04.2023 23:15","0","672"
"01.04.2023 23:15 - 01.04.2023 23:30","0","670"
"01.04.2023 23:30 - 01.04.2023 23:45","0","670"
"01.04.2023 23:45 - 02.04.2023 00:00","0","670"
"02.04.2023 00:00 - 02.04.2023 00:15","0","674"
"02.04.2023 00:15 - 02.04.2023 00:30","0","676"
"02.04.2023 00:30 - 02.04.2023 00:45","0","675"
"02.04.2023 00:45 - 02.04.2023 01:00","0","677"
"02.04.2023 01:00 - 02.04.2023 01:15","0","694"
"02.04.2023 01:15 - 02.04.2023 01:30","0","694"
"02.04.2023 01:30 - 02.04.2023 01:45","0","692"
"02.04.2023 01:45 - 02.04.2023 02:00","0","696"
"02.04.2023 02:00 - 02.04.2023 02:15","0","711"
"02.04.2023 02:15 - 02.04.2023 02:30","0","712"
"02.04.2023 02:30 - 02.04.2023 02:45","0","714"
"02.04.2023 02:45 - 02.04.2023 03:00","0","714"
"02.04.2023 03:00 - 02.04.2023 03:15","0","726"
"02.04.2023 03:15 - 02.04.2023 03:30","0","729"
"02.04.2023 03:30 - 02.04.2023 03:45","0","730"
"02.04.2023 03:45 - 02.04.2023 04:00","0","730"
"02.04.2023 04:00 - 02.04.2023 04:15","0","751"
"02.04.2023 04:15 - 02.04.2023 04:30","0","754"
"02.04.2023 04:30 - 02.04.2023 04:45","0","758"
"02.04.2023 04:45 - 02.04.2023 05:00","0","759"
"02.04.2023 05:00 - 02.04.2023 05:15","0","764"
"02.04.2023 05:15 - 02.04.2023 05:30","0","766"
"02.04.2023 05:30 - 02.04.2023 05:45","0","767"
"02.04.2023 05:45 - 02.04.2023 06:00","0","765"
"02.04.2023 06:00 - 02.04.2023 06:15","0","776"
"02.04.2023 06:15 - 02.04.2023 06:30","0","780"
"02.04.2023 06:30 - 02.04.2023 06:45","0","780"
"02.04.2023 06:45 - 02.04.2023 07:00","0","781"
"02.04.2023 07:00 - 02.04.2023 07:15","0","791"
"02.04.2023 07:15 - 02.04.2023 07:30","0","797"
"02.04.2023 07:30 - 02.04.2023 07:45","0","797"
"02.04.2023 07:45 - 02.04.2023 08:00","0","798"
"02.04.2023 08:00 - 02.04.2023 08:15","0","815"
"02.04.2023 08:15 - 02.04.2023 08:30","0","821"
"02.04.2023 08:30 - 02.04.2023 08:45","0","822"
"02.04.2023 08:45 - 02.04.2023 09:00","0","818"
"02.04.2023 09:00 - 02.04.2023 09:15","0","797"
"02.04.2023 09:15 - 02.04.2023 09:30","0","797"
"02.04.2023 09:30 - 02.04.2023 09:45","0","797"
"02.04.2023 09:45 - 02.04.2023 10:00","0","706"
"02.04.2023 10:00 - 02.04.2023 10:15","0","374"
"02.04.2023 10:15 - 02.04.2023 10:30","0","297"
"02.04.2023 10:30 - 02.04.2023 10:45","0","297"
"02.04.2023 10:45 - 02.04.2023 11:00","0","271"
"02.04.2023 11:00 - 02.04.2023 11:15","0","45"
"02.04.2023 11:15 - 02.04.2023 11:30","0","28"
"02.04.2023 11:30 - 02.04.2023 11:45","0","28"
"02.04.2023 11:45 - 02.04.2023 12:00","0","18"
"02.04.2023 12:00 - 02.04.2023 12:15","68","0"
"02.04.2023 12:15 - 02.04.2023 12:30","75","0"
"02.04.2023 12:30 - 02.04.2023 12:45","76","0"
"02.04.2023 12:45 - 02.04.2023 13:00","0","28"
"02.04.2023 13:00 - 02.04.2023 13:15","0","417"
"02.04.2023 13:15 - 02.04.2023 13:30","0","505"
"02.04.2023 13:30 - 02.04.2023 13:45","0","506"
"02.04.2023 13:45 - 02.04.2023 14:00","0","560"
"02.04.2023 14:00 - 02.04.2023 14:15","0","756"
"02.04.2023 14:15 - 02.04.2023 14:30","0","800"
"02.04.2023 14:30 - 02.04.2023 14:45","0","796"
"02.04.2023 14:45 - 02.04.2023 15:00","0","794"
"02.04.2023 15:00 - 02.04.2023 15:15","0","795"
"02.04.2023 15:15 - 02.04.2023 15:30","0","798"
"02.04.2023 15:30 - 02.04.2023 15:45","0","798"
"02.04.2023 15:45 - 02.04.2023 16:00","0","738"
"02.04.2023 16:00 - 02.04.2023 16:15","0","514"
"02.04.2023 16:15 - 02.04.2023 16:30","0","464"
"02.04.2023 16:30 - 02.04.2023 16:45","0","464"
"02.04.2023 16:45 - 02.04.2023 17:00","0","492"
"02.04.2023 17:00 - 02.04.2023 17:15","0","724"
"02.04.2023 17:15 - 02.04.2023 17:30","0","746"
"02.04.2023 17:30 - 02.04.2023 17:45","0","746"
"02.04.2023 17:45 - 02.04.2023 18:00","0","748"
"02.04.2023 18:00 - 02.04.2023 18:15","0","749"
"02.04.2023 18:15 - 02.04.2023 18:30","0","749"
"02.04.2023 18:30 - 02.04.2023 18:45","0","750"
"02.04.2023 18:45 - 02.04.2023 19:00","0","755"
"02.04.2023 19:00 - 02.04.2023 19:15","0","804"
"02.04.2023 19:15 - 02.04.2023 19:30","0","808"
"02.04.2023 19:30 - 02.04.2023 19:45","0","808"
"02.04.2023 19:45 - 02.04.2023 20:00","0","809"
"02.04.2023 20:00 - 02.04.2023 20:15","0","827"
"02.04.2023 20:15 - 02.04.2023 20:30","0","828"
"02.04.2023 20:30 - 02.04.2023 20:45","0","827"
"02.04.2023 20:45 - 02.04.2023 21:00","0","824"
"02.04.2023 21:00 - 02.04.2023 21:15","0","796"
"02.04.2023 21:15 - 02.04.2023 21:30","0","794"
"02.04.2023 21:30 - 02.04.2023 21:45","0","794"
"02.04.2023 21:45 - 02.04.2023 22:00","0","800"
"02.04.2023 22:00 - 02.04.2023 22:15","0","859"
"02.04.2023 22:15 - 02.04.2023 22:30","0","865"
"02.04.2023 22:30 - 02.04.2023 22:45","0","865"
"02.04.2023 22:45 - 02.04.2023 23:00","0","856"
"02.04.2023 23:00 - 02.04.2023 23:15","0","774"
"02.04.2023 23:15 - 02.04.2023 23:30","0","769"
"02.04.2023 23:30 - 02.04.2023 23:45","0","769"
"02.04.2023 23:45 - 03.04.2023 00:00","0","748"
"03.04.2023 00:00 - 03.04.2023 00:15","0","551"
"03.04.2023 00:15 - 03.04.2023 00:30","0","535"
"03.04.2023 00:30 - 03.04.2023 00:45","0","534"
"03.04.2023 00:45 - 03.04.2023 01:00","0","522"
"03.04.2023 01:00 - 03.04.2023 01:15","0","414"
"03.04.2023 01:15 - 03.04.2023 01:30","0","406"
"03.04.2023 01:30 - 03.04.2023 01:45","0","405"
"03.04.2023 01:45 - 03.04.2023 02:00","0","410"
"03.04.2023 02:00 - 03.04.2023 02:15","0","439"
"03.04.2023 02:15 - 03.04.2023 02:30","0","442"
"03.04.2023 02:30 - 03.04.2023 02:45","0","442"
"03.04.2023 02:45 - 03.04.2023 03:00","0","432"
"03.04.2023 03:00 - 03.04.2023 03:15","0","343"
"03.04.2023 03:15 - 03.04.2023 03:30","0","336"
"03.04.2023 03:30 - 03.04.2023 03:45","0","336"
"03.04.2023 03:45 - 03.04.2023 04:00","0","335"
"03.04.2023 04:00 - 03.04.2023 04:15","0","323"
"03.04.2023 04:15 - 03.04.2023 04:30","0","323"
"03.04.2023 04:30 - 03.04.2023 04:45","0","323"
"03.04.2023 04:45 - 03.04.2023 05:00","0","321"
"03.04.2023 05:00 - 03.04.2023 05:15","0","303"
"03.04.2023 05:15 - 03.04.2023 05:30","0","303"
"03.04.2023 05:30 - 03.04.2023 05:45","0","303"
"03.04.2023 05:45 - 03.04.2023 06:00","0","298"
"03.04.2023 06:00 - 03.04.2023 06:15","0","246"
"03.04.2023 06:15 - 03.04.2023 06:30","0","242"
"03.04.2023 06:30 - 03.04.2023 06:45","0","242"
"03.04.2023 06:45 - 03.04.2023 07:00","0","345"
"03.04.2023 07:00 - 03.04.2023 07:15","0","724"
"03.04.2023 07:15 - 03.04.2023 07:30","0","810"
"03.04.2023 07:30 - 03.04.2023 07:45","0","810"
"03.04.2023 07:45 - 03.04.2023 08:00","0","809"
"03.04.2023 08:00 - 03.04.2023 08:15","0","810"
"03.04.2023 08:15 - 03.04.2023 08:30","0","906"
"03.04.2023 08:30 - 03.04.2023 08:45","0","926"
"03.04.2023 08:45 - 03.04.2023 09:00","0","926"
"03.04.2023 09:00 - 03.04.2023 09:15","0","931"
"03.04.2023 09:15 - 03.04.2023 09:30","0","936"
"03.04.2023 09:30 - 03.04.2023 09:45","0","941"
"03.04.2023 09:45 - 03.04.2023 10:00","0","943"
"03.04.2023 10:00 - 03.04.2023 10:15","0","943"
"03.04.2023 10:15 - 03.04.2023 10:30","0","945"
"03.04.2023 10:30 - 03.04.2023 10:45","0","948"
"03.04.2023 10:45 - 03.04.2023 11:00","0","950"
"03.04.2023 11:00 - 03.04.2023 11:15","0","955"
"03.04.2023 11:15 - 03.04.2023 11:30","0","959"
"03.04.2023 11:30 - 03.04.2023 11:45","0","959"
"03.04.2023 11:45 - 03.04.2023 12:00","0","959"
"03.04.2023 12:00 - 03.04.2023 12:15","0","961"
"03.04.2023 12:15 - 03.04.2023 12:30","0","961"
"03.04.2023 12:30 - 03.04.2023 12:45","0","961"
"03.04.2023 12:45 - 03.04.2023 13:00","0","962"
"03.04.2023 13:00 - 03.04.2023 13:15","0","968"
"03.04.2023 13:15 - 03.04.2023 13:30","0","968"
"03.04.2023 13:30 - 03.04.2023 13:45","0","968"
"03.04.2023 13:45 - 03.04.2023 14:00","0","927"
"03.04.2023 14:00 - 03.04.2023 14:15","0","708"
"03.04.2023 14:15 - 03.04.2023 14:30","0","661"
"03.04.2023 14:30 - 03.04.2023 14:45","0","661"
"03.04.2023 14:45 - 03.04.2023 15:00","0","584"
"03.04.2023 15:00 - 03.04.2023 15:15","0","298"
"03.04.2023 15:15 - 03.04.2023 15:30","0","233"
"03.04.2023 15:30 - 03.04.2023 15:45","0","234"
"03.04.2023 15:45 - 03.04.2023 16:00","0","261"
"03.04.2023 16:00 - 03.04.2023 16:15","0","505"
"03.04.2023 16:15 - 03.04.2023 16:30","0","525"
"03.04.2023 16:30 - 03.04.2023 16:45","0","525"
"03.04.2023 16:45 - 03.04.2023 17:00","0","520"
"03.04.2023 17:00 - 03.04.2023 17:15","0","481"
"03.04.2023 17:15 - 03.04.2023 17:30","0","478"
"03.04.2023 17:30 - 03.04.2023 17:45","0","478"
"03.04.2023 17:45 - 03.04.2023 18:00","0","479"
"03.04.2023 18:00 - 03.04.2023 18:15","0","490"
"03.04.2023 18:15 - 03.04.2023 18:30","0","490"
"03.04.2023 18:30 - 03.04.2023 18:45","0","490"
"03.04.2023 18:45 - 03.04.2023 19:00","0","506"
"03.04.2023 19:00 - 03.04.2023 19:15","0","639"
"03.04.2023 19:15 - 03.04.2023 19:30","0","650"
"03.04.2023 19:30 - 03.04.2023 19:45","0","650"
"03.04.2023 19:45 - 03.04.2023 20:00","0","638"
"03.04.2023 20:00 - 03.04.2023 20:15","0","538"
"03.04.2023 20:15 - 03.04.2023 20:30","0","531"
"03.04.2023 20:30 - 03.04.2023 20:45","0","531"
"03.04.2023 20:45 - 03.04.2023 21:00","0","549"
